round,backup_time_ms
1,49.0
2,147.0
3,11825.0
4,103.0
5,85.0
6,136.0
7,181.0
8,49.0
9,113.0
10,155.0
11,95.0
12,167.0
13,132.0
14,92.0
15,76.0
16,130.0
17,103.0
18,88.0
19,78.0
20,170.0
21,146.0
22,75.0
23,143.0
24,74.0
25,165.0
26,142.0
27,106.0
28,182.0
29,152.0
30,164.0
31,139.0
32,109.0
33,155.0
34,110.0
35,143.0
36,169.0
37,117.0
38,142.0
39,141.0
40,186.0
41,240.0
42,189.0
43,143.0
44,149.0
45,117.0
46,104.0
47,81.0
48,95.0
49,113.0
50,114.0
51,165.0
52,182.0
53,92.0
54,71.0
55,155.0
56,132.0
57,113.0
58,151.0
59,162.0
60,139.0
61,127.0
62,182.0
63,164.0
64,122.0
65,105.0
66,105.0
67,89.0
68,72.0
69,140.0
70,124.0
71,80.0
72,69.0
73,124.0
74,181.0
75,167.0
76,162.0
77,155.0
78,118.0
79,90.0
80,142.0
81,80.0
82,136.0
83,188.0
84,155.0
85,123.0
86,89.0
87,94.0
88,170.0
89,159.0
90,97.0
91,101.0
92,136.0
93,167.0
94,127.0
95,106.0
96,104.0
97,151.0
98,143.0
99,87.0
100,118.0
101,166.0
102,178.0
103,141.0
104,102.0
105,166.0
106,110.0
107,169.0
108,143.0
109,94.0
110,115.0
111,171.0
112,81.0
113,161.0
114,99.0
115,80.0
116,138.0
117,111.0
118,98.0
119,96.0
120,143.0
121,175.0
122,131.0
123,81.0
124,101.0
125,168.0
126,101.0
127,158.0
128,121.0
129,152.0
130,94.0
131,145.0
132,104.0
133,78.0
134,141.0
135,131.0
136,104.0
137,141.0
138,99.0
139,146.0
140,94.0
141,142.0
142,99.0
143,181.0
144,180.0
145,119.0
146,87.0
147,165.0
148,73.0
149,135.0
150,155.0
151,108.0
152,139.0
153,140.0
154,104.0
155,153.0
156,87.0
157,134.0
158,91.0
159,86.0
160,164.0
161,118.0
162,110.0
163,157.0
164,132.0
165,113.0
166,112.0
167,154.0
168,138.0
169,614.0
170,145.0
171,119.0
172,177.0
173,72.0
174,151.0
175,111.0
176,72.0
177,74.0
178,82.0
179,154.0
180,81.0
181,148.0
182,119.0
183,174.0
184,148.0
185,158.0
186,139.0
187,147.0
188,168.0
189,103.0
190,155.0
191,133.0
192,100.0
193,98.0
194,143.0
195,81.0
196,151.0
197,169.0
198,109.0
199,100.0
200,149.0
201,120.0
202,171.0
203,86.0
204,145.0
205,140.0
206,100.0
207,169.0
208,100.0
209,83.0
210,146.0
211,119.0
212,98.0
213,183.0
214,163.0
215,112.0
216,144.0
217,75.0
218,142.0
219,99.0
220,186.0
221,160.0
222,153.0
223,122.0
224,111.0
225,80.0
226,153.0
227,153.0
228,107.0
229,76.0
230,98.0
231,175.0
232,126.0
233,96.0
234,146.0
235,108.0
236,85.0
237,143.0
238,125.0
239,78.0
240,134.0
241,159.0
242,138.0
243,104.0
244,157.0
245,175.0
246,97.0
247,143.0
248,113.0
249,89.0
250,175.0
251,140.0
252,143.0
253,108.0
254,90.0
255,151.0
256,93.0
257,166.0
258,152.0
259,99.0
260,94.0
261,172.0
262,183.0
263,142.0
264,87.0
265,145.0
266,112.0
267,78.0
268,152.0
269,114.0
270,97.0
271,70.0
272,85.0
273,165.0
274,112.0
275,170.0
276,151.0
277,93.0
278,73.0
279,166.0
280,117.0
281,175.0
282,142.0
283,106.0
284,162.0
285,135.0
286,112.0
287,139.0
288,172.0
289,137.0
290,122.0
291,141.0
292,141.0
293,81.0
294,112.0
295,124.0
296,90.0
297,175.0
298,148.0
299,93.0
300,164.0
301,109.0
302,69.0
303,113.0
304,128.0
305,97.0
306,161.0
307,98.0
308,157.0
309,101.0
310,150.0
311,95.0
312,113.0
313,147.0
314,152.0
315,120.0
316,148.0
317,172.0
318,151.0
319,117.0
320,111.0
321,145.0
322,146.0
323,102.0
324,168.0
325,162.0
326,145.0
327,93.0
328,81.0
329,152.0
330,91.0
331,132.0
332,143.0
333,119.0
334,88.0
335,152.0
336,120.0
337,85.0
338,147.0
339,106.0
340,156.0
341,106.0
342,160.0
343,137.0
344,116.0
345,84.0
346,155.0
347,98.0
348,137.0
349,152.0
350,85.0
351,159.0
352,122.0
353,200.0
354,138.0
355,86.0
356,165.0
357,119.0
358,157.0
359,74.0
360,138.0
361,131.0
362,101.0
363,175.0
364,140.0
365,89.0
366,107.0
367,136.0
368,99.0
369,93.0
370,185.0
371,133.0
372,166.0
373,99.0
374,170.0
375,134.0
376,95.0
377,77.0
378,119.0
379,145.0
380,96.0
381,90.0
382,140.0
383,139.0
384,165.0
385,114.0
386,85.0
387,126.0
388,91.0
389,169.0
390,152.0
391,94.0
392,168.0
393,125.0
394,92.0
395,107.0
396,171.0
397,141.0
398,178.0
399,139.0
400,94.0
401,184.0
402,149.0
403,120.0
404,86.0
405,164.0
406,145.0
407,168.0
408,123.0
409,111.0
410,170.0
411,123.0
412,84.0
413,107.0
414,69.0
415,133.0
416,99.0
417,116.0
418,109.0
419,174.0
420,165.0
421,136.0
422,94.0
423,152.0
424,119.0
425,182.0
426,159.0
427,134.0
428,187.0
429,155.0
430,118.0
431,143.0
432,141.0
433,94.0
434,162.0
435,132.0
436,139.0
437,105.0
438,179.0
439,138.0
440,110.0
441,64.0
442,127.0
443,88.0
444,206.0
445,158.0
446,210.0
447,209.0
448,200.0
449,107.0
450,97.0
451,83.0
452,160.0
453,142.0
454,142.0
455,98.0
456,153.0
457,167.0
458,130.0
459,80.0
460,136.0
461,96.0
462,139.0
463,107.0
464,167.0
465,135.0
466,140.0
467,84.0
468,158.0
469,140.0
470,139.0
471,93.0
472,158.0
473,157.0
474,84.0
475,84.0
476,143.0
477,120.0
478,149.0
479,113.0
480,154.0
481,177.0
482,161.0
483,102.0
484,184.0
485,141.0
486,105.0
487,85.0
488,71.0
489,162.0
490,111.0
491,73.0
492,157.0
493,110.0
494,85.0
495,137.0
496,93.0
497,105.0
498,96.0
499,112.0
500,114.0
501,93.0
502,169.0
503,137.0
504,91.0
505,90.0
506,73.0
507,152.0
508,144.0
509,176.0
510,139.0
511,95.0
512,139.0
513,83.0
514,178.0
515,158.0
516,137.0
517,119.0
518,101.0
519,79.0
520,146.0
521,120.0
522,138.0
523,129.0
524,200.0
525,130.0
526,146.0
527,113.0
528,178.0
529,105.0
530,90.0
531,160.0
532,167.0
533,137.0
534,103.0
535,137.0
536,107.0
537,170.0
538,165.0
539,113.0
540,81.0
541,102.0
542,131.0
543,91.0
544,159.0
545,147.0
546,99.0
547,160.0
548,117.0
549,151.0
550,107.0
551,143.0
552,98.0
553,147.0
554,179.0
555,190.0
556,102.0
557,153.0
558,131.0
559,174.0
560,139.0
561,116.0
562,88.0
563,139.0
564,113.0
565,158.0
566,127.0
567,104.0
568,88.0
569,207.0
570,109.0
571,162.0
572,121.0
573,172.0
574,180.0
575,146.0
576,123.0
577,167.0
578,140.0
579,78.0
580,169.0
581,131.0
582,168.0
583,179.0
584,111.0
585,104.0
586,182.0
587,131.0
588,109.0
589,155.0
590,108.0
591,144.0
592,99.0
593,148.0
594,114.0
595,99.0
596,151.0
597,107.0
598,85.0
599,130.0
600,147.0
601,148.0
602,100.0
603,159.0
604,105.0
605,93.0
606,153.0
607,136.0
608,126.0
609,141.0
610,95.0
611,163.0
612,99.0
613,156.0
614,111.0
615,146.0
616,121.0
617,110.0
618,180.0
619,97.0
620,78.0
621,153.0
622,106.0
623,69.0
624,140.0
625,110.0
626,179.0
627,89.0
628,41.0
629,97.0
630,165.0
631,142.0
632,142.0
633,155.0
634,117.0
635,89.0
636,158.0
637,101.0
638,133.0
639,93.0
640,83.0
641,121.0
642,112.0
643,82.0
644,143.0
645,172.0
646,142.0
647,100.0
648,160.0
649,121.0
650,101.0
651,86.0
652,137.0
653,136.0
654,177.0
655,145.0
656,109.0
657,90.0
658,151.0
659,92.0
660,140.0
661,142.0
662,105.0
663,163.0
664,110.0
665,91.0
666,156.0
667,149.0
668,116.0
669,97.0
670,143.0
671,131.0
672,118.0
673,97.0
674,89.0
675,128.0
676,94.0
677,106.0
678,139.0
679,135.0
680,101.0
681,169.0
682,178.0
683,96.0
684,150.0
685,139.0
686,99.0
687,137.0
688,110.0
689,96.0
690,172.0
691,126.0
692,96.0
693,168.0
694,135.0
695,95.0
696,160.0
697,94.0
698,167.0
699,113.0
700,167.0
701,137.0
702,186.0
703,166.0
704,124.0
705,108.0
706,94.0
707,67.0
708,110.0
709,185.0
710,101.0
711,86.0
712,161.0
713,130.0
714,78.0
715,137.0
716,160.0
717,190.0
718,49.0
719,145.0
720,104.0
721,89.0
722,135.0
723,120.0
724,109.0
725,88.0
726,76.0
727,145.0
728,132.0
729,90.0
730,119.0
731,111.0
732,100.0
733,122.0
734,99.0
735,174.0
736,95.0
737,95.0
738,70.0
739,140.0
740,86.0
741,78.0
742,117.0
743,90.0
744,175.0
745,165.0
746,119.0
747,88.0
748,134.0
749,179.0
750,155.0
751,95.0
752,159.0
753,95.0
754,167.0
755,134.0
756,115.0
757,86.0
758,170.0
759,146.0
760,130.0
761,175.0
762,149.0
763,108.0
764,169.0
765,112.0
766,152.0
767,142.0
768,99.0
769,94.0
770,87.0
771,127.0
772,111.0
773,142.0
774,137.0
775,78.0
776,121.0
777,171.0
778,98.0
779,161.0
780,138.0
781,113.0
782,132.0
783,86.0
784,143.0
785,114.0
786,82.0
787,158.0
788,99.0
789,183.0
790,166.0
791,120.0
792,101.0
793,112.0
794,83.0
795,140.0
796,119.0
797,170.0
798,156.0
799,87.0
800,172.0
801,121.0
802,103.0
803,103.0
804,167.0
805,130.0
806,99.0
807,84.0
808,114.0
809,118.0
810,154.0
811,114.0
812,90.0
813,79.0
814,121.0
815,170.0
816,146.0
817,84.0
818,93.0
819,139.0
820,108.0
821,88.0
822,142.0
823,112.0
824,180.0
825,156.0
826,206.0
827,133.0
828,151.0
829,139.0
830,104.0
831,168.0
832,144.0
833,152.0
834,121.0
835,116.0
836,97.0
837,98.0
838,156.0
839,144.0
840,108.0
841,177.0
842,162.0
843,120.0
844,103.0
845,167.0
846,115.0
847,92.0
848,176.0
849,138.0
850,162.0
851,94.0
852,162.0
853,164.0
854,181.0
855,151.0
856,146.0
857,153.0
858,141.0
859,74.0
860,117.0
861,118.0
862,110.0
863,166.0
864,136.0
865,102.0
866,136.0
867,131.0
868,113.0
869,183.0
870,125.0
871,163.0
872,139.0
873,167.0
874,147.0
875,173.0
876,131.0
877,122.0
878,166.0
879,118.0
880,149.0
881,77.0
882,125.0
883,174.0
884,167.0
885,122.0
886,147.0
887,98.0
888,149.0
889,81.0
890,117.0
891,91.0
892,187.0
893,90.0
894,121.0
895,170.0
896,103.0
897,180.0
898,148.0
899,133.0
900,167.0
901,134.0
902,90.0
903,85.0
904,134.0
905,86.0
906,138.0
907,118.0
908,92.0
909,151.0
910,122.0
911,177.0
912,147.0
913,139.0
914,98.0
915,120.0
916,172.0
917,103.0
918,186.0
919,105.0
920,92.0
921,142.0
922,84.0
923,118.0
924,94.0
925,159.0
926,145.0
927,98.0
928,82.0
929,147.0
930,97.0
931,164.0
932,90.0
933,152.0
934,184.0
935,164.0
936,175.0
937,173.0
938,75.0
939,150.0
940,187.0
941,115.0
942,148.0
943,202.0
944,116.0
945,145.0
946,98.0
947,167.0
948,95.0
949,151.0
950,100.0
951,159.0
952,99.0
953,159.0
954,195.0
955,149.0
956,119.0
957,108.0
958,123.0
959,108.0
960,87.0
961,177.0
962,136.0
963,107.0
964,66.0
965,137.0
966,110.0
967,165.0
968,113.0
969,102.0
970,152.0
971,144.0
972,131.0
973,183.0
974,109.0
975,75.0
976,146.0
977,114.0
978,174.0
979,119.0
980,151.0
981,160.0
982,119.0
983,178.0
984,131.0
985,97.0
986,157.0
987,133.0
988,111.0
989,107.0
990,145.0
991,219.0
992,137.0
993,124.0
994,102.0
995,106.0
996,183.0
997,172.0
998,146.0
999,102.0
1000,173.0
